,Link,Author,Title,Is_Audio
61,/meri-stuart/ternovaya-obitel/,Мэри Стюарт,Терновая обитель,False
62,/viktor-dragunskiy/pohititel-sobak-6084718/,Виктор Драгунский,Похититель собак,True
63,/bet-kouts/kak-by-postupila-kleopatra-kak-velikie-zhenschiny-reshali-ezhedn/,Элизабет Фоули,Как бы поступила Клеопатра? Как великие женщины решали ежедневные проблемы: от Фриды Кало до Анны Ахматовой,False
64,/mihail-bulgakov/morfiy-i-drugie-rasskazy-178526/,Михаил Булгаков,Морфий и другие рассказы,True
65,/bob-batchelor-15159760/sten-li-sozdatel-velikoy-vselennoy-marvel/,Боб Батчелор,Стэн Ли. Создатель великой вселенной Marvel,False
66,/mark-tven/priklucheniya-toma-soyera-priklucheniya-geklberri-finna-173342/,Марк Твен,Приключения Тома Сойера. Приключения Гекльберри Финна,True
67,/uolter-tevis/peresmeshnik/,Уолтер Тевис,Пересмешник,False
68,/ukio-misima/zolotoy-hram/,Юкио Мисима,Золотой храм,False
69,/madlen-l-engl/izlom-vremeni/,Мадлен Л`Энгл,Излом времени,False
70,/tuve-yansson/malenkie-trolli-i-bolshoe-navodnenie/,Туве Янссон,Маленькие тролли и большое наводнение,False
71,/robert-haynlayn/iov-ili-komediya-spravedlivosti/,Роберт Хайнлайн,"Иов, или Комедия справедливости",False
72,/odri-niffenegger/zhena-puteshestvennika-vo-vremeni-3/,Одри Ниффенеггер,Жена путешественника во времени,False
73,/fridrih-nicshe/tak-govoril-zaratustra-301242/,Фридрих Вильгельм Ницше,Так говорил Заратустра,True
74,/sergey-urskiy/igra-v-zhizn/,Сергей Юрский,Игра в жизнь,False
75,/vladimir-nabokov/strogie-suzhdeniya/,Владимир Набоков,Строгие суждения,False
76,/marsel-panol/slava-moego-otca-zamok-moey-materi/,Марсель Паньоль,Слава моего отца. Замок моей матери (сборник),False
77,/sara-uinman/divnaya-kniga-istin/,Сара Уинман,Дивная книга истин,False
78,/sesiliya-ahern/tam-gde-ty/,Сесилия Ахерн,"Там, где ты",False
79,/aleksandra-ishimova/istoriya-rossii-v-rasskazah-dlya-detey-vypusk-2/,Александра Ишимова,История России в рассказах для детей. Выпуск 2,True
80,/aleksandra-ishimova/istoriya-rossii-v-rasskazah-dlya-detey-vypusk-5/,Александра Ишимова,История России в рассказах для детей. Выпуск 5,True
81,/holli-blek/spaydervik-hroniki/,Холли Блэк,Спайдервик. Хроники,False
82,/gillian-flinn/kto-to-vzroslyy/,Гиллиан Флинн,Кто-то взрослый,False
83,/dzhennifer-linch/tvin-piks-taynyy-dnevnik-lory-palmer/,Дженнифер Линч,Твин-Пикс: Тайный дневник Лоры Палмер,False
84,/maykl-bond/medvezhonok-paddington-v-sadu/,Майкл Бонд,Медвежонок Паддингтон в саду,False
85,/teodor-drayzer/stoik-kniga-dlya-chteniya-na-angliyskom-yazyke-11788793/,Теодор Драйзер,Стоик. Книга для чтения на английском языке,False
86,/orhan-pamuk-2/ryzhevolosaya-zhenschina/,Орхан Памук,Рыжеволосая Женщина,False
87,/mark-levi/kazhdyy-hochet-lubit/,Марк Леви,Каждый хочет любить,False
88,/benedikt-vells/konec-odinochestva/,Бенедикт Велльс,Конец одиночества,False
89,/arthur-konan-doyle/marakotova-bezdna-173316/,Артур Конан Дойл,Маракотова бездна,True
90,/viktor-gugo/sobor-parizhskoy-bogomateri-sokraschennyy-pereskaz-173344/,Виктор Мари Гюго,Собор парижской Богоматери (сокращенный пересказ),True
91,/vik-dzheyms/zolotaya-kletka/,Вик Джеймс,Золотая клетка,False
92,/stiven-guld/teleport/,Стивен Гулд,Телепорт,False
93,/brem-stoker/drakula-inscenirovka-173327/,Брэм Стокер,Дракула (инсценировка),True
94,/aleksandr-duma/tri-mushketera-sokraschennyy-pereskaz-173319/,Александр Дюма,Три мушкетера (сокращенный пересказ),True
95,/elison-ueyr/ekaterina-aragonskaya-istinnaya-koroleva/,Элисон Уэйр,Екатерина Арагонская. Истинная королева,False
96,/gustav-flober/gospozha-bovari-173339/,Гюстав Флобер,Госпожа Бовари,True
97,/lori-spilman/ostrov-razbityh-serdec/,Лори Спилман,Остров разбитых сердец,False
98,/fedor-dostoevskiy/bratya-karamazovy-sokraschennyy-pereskaz-178469/,Федор Достоевский,Братья Карамазовы (сокращенный пересказ),True
99,/dzhek-london/belyy-klyk-zov-predkov-do-adama-173349/,Джек Лондон,Белый клык. Зов предков. До Адама,True
