,Link,Author,Title,Is_Audio
49,/odri-niffenegger/zhena-puteshestvennika-vo-vremeni-3/,Одри Ниффенеггер,Жена путешественника во времени,False
50,/mari-turell-soderberg/hugge-datskoe-iskusstvo-schastya/,Мари Турелл Содерберг,Хюгге. Датское искусство счастья,False
51,/meri-stuart/ternovaya-obitel/,Мэри Стюарт,Терновая обитель,False
52,/dina-buholc/povarennaya-kniga-garri-pottera-bolee-150-volshebnyh-receptov/,Дина Бухольц,Поваренная книга Гарри Поттера. Более 150 волшебных рецептов для маглов и волшебников,False
53,/nikolay-kun/legendy-i-mify-drevney-grecii-vypusk-i-5311685/,Николай Кун,Легенды и мифы Древней Греции. Выпуск I,True
54,/gillian-flinn/kto-to-vzroslyy/,Гиллиан Флинн,Кто-то взрослый,False
55,/brayan-treysi/polnaya-vovlechennost-vdohnovlyayte-motiviruyte-i-raskryvayt/,Брайан Трейси,"Полная вовлеченность. Вдохновляйте, мотивируйте и раскрывайте все лучшее в своей команде",False
56,/aleksandra-ishimova/istoriya-rossii-v-rasskazah-dlya-detey-vypusk-5/,Александра Ишимова,История России в рассказах для детей. Выпуск 5,True
57,/marsel-panol/slava-moego-otca-zamok-moey-materi/,Марсель Паньоль,Слава моего отца. Замок моей матери (сборник),False
58,/chezare-lombrozo/zhenschina-prestupnica-i-prostitutka-173406/,Чезаре Ломброзо,Женщина – преступница и проститутка,True
59,/dzhennifer-linch/tvin-piks-taynyy-dnevnik-lory-palmer/,Дженнифер Линч,Твин-Пикс: Тайный дневник Лоры Палмер,False
60,/bet-kouts/kak-by-postupila-kleopatra-kak-velikie-zhenschiny-reshali-ezhedn/,Элизабет Фоули,Как бы поступила Клеопатра? Как великие женщины решали ежедневные проблемы: от Фриды Кало до Анны Ахматовой,False
61,/oskar-uayld/portret-doriana-greya-kniga-dlya-chteniya-na-angliysk-13155664/,Оскар Уайльд,Портрет Дориана Грея. Книга для чтения на английском языке,False
62,/evgeniy-gagloev/gorod-temnyh-sekretov-29019477/,Евгений Гаглоев,Пандемониум . Город темных секретов,True
63,/anton-chehov/chehov-detyam-vanka-5816157/,Антон Чехов,Чехов детям. «Ванька»,True
64,/a-iopp/mne-ochen-nravitsya-kurit-no-ya-brosau-2/,Андреас Иопп,Мне очень нравится курить… но я бросаю!,False
65,/dzhek-london/rasskazy-uzhnyh-morey-5317299/,Джек Лондон,Рассказы южных морей,True
66,/dzheyn-ostin/gordost-i-predubezhdenie-sokraschennyy-pereskaz-173425/,Джейн Остин,Гордость и предубеждение (сокращенный пересказ),True
67,/dzheyms-cheyz/delo-o-naezde/,Джеймс Хедли Чейз,Дело о наезде,False
68,/erih-mariya-remark/three-comrades-tri-tovarischa-kniga-dlya-chten-37678468/,Эрих Мария Ремарк,Three Comrades / Три товарища. Книга для чтения на английском языке,False
69,/arthur-konan-doyle/marakotova-bezdna-173316/,Артур Конан Дойл,Маракотова бездна,True
70,/lev-tolstoy/voskresenie-audiospektakl-5640474/,Лев Толстой,Воскресение. Аудиоспектакль,True
71,/narodnoe-tvorchestvo/igralki-schitalochki-draznilki-nebylicy-skazki-5816199/,Народное творчество,Игралки. Считалочки. Дразнилки. Небылицы. Сказки,True
72,/narodnoe-tvorchestvo/russkie-istoricheskie-anekdoty-178534/,Народное творчество,Русские исторические анекдоты,True
73,/sasha-chernyy/sasha-chernyy-detyam-5816185/,Саша Чёрный,Саша Черный детям,True
74,/lori-spilman/ostrov-razbityh-serdec/,Лори Спилман,Остров разбитых сердец,False
75,/r-froning/kak-krossfit-sdelal-menya-samym-fizicheski-podgotovlennym-chelovekom-zemli/,Рич Фронинг,Как кроссфит сделал меня самым физически подготовленным человеком Земли,False
76,/zhul-vern/vokrug-sveta-za-80-dney-sokraschennyy-pereskaz-5317173/,Жюль Верн,Вокруг света за 80 дней (сокращенный пересказ),True
77,/dzhek-london/belyy-klyk-zov-predkov-do-adama-173349/,Джек Лондон,Белый клык. Зов предков. До Адама,True
78,/fedor-dostoevskiy/idiot-sokraschennyy-pereskaz-173423/,Федор Достоевский,Идиот (сокращенный пересказ),True
79,/teodor-drayzer/amerikanskaya-tragediya-sokraschennyy-pereskaz-5314591/,Теодор Драйзер,Американская трагедия (сокращенный пересказ),True
